aws0_100,DEP2RES,HeatLoad,MAPMCMT,Rad_sm,B_TD,soc_05,soc0_20,slope,pratio,consLITH,QMD,RC_PROP,WH_PROP,GF_PROP,LP_PROP,WL_PROP,DF_PROP,PP_PROP
153.68,201.0,1297.1438,-1.539,204.0,23.2,458.0,1614.0,8.89863,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1353.2959,-1.539,204.0,23.2,378.0,1222.0,4.0157127,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1445.0746,-1.539,204.0,23.2,378.0,1222.0,5.911938,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1463.2678,-1.7457,204.0,23.2,378.0,1222.0,7.8093147,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1387.0627,-1.7457,204.0,23.2,378.0,1222.0,8.151566,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1399.9008,-1.7457,204.0,23.2,378.0,1222.0,6.910268,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1420.1439,-1.7457,204.0,23.2,378.0,1222.0,8.56214,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1366.437,-1.7457,204.0,23.2,378.0,1222.0,8.219494,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
153.68,201.0,1311.1173,-1.539,204.0,23.2,458.0,1614.0,6.469076,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
153.68,201.0,1371.0942,-1.539,204.0,23.2,458.0,1614.0,7.6398344,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1408.3286,-1.539,204.0,23.2,378.0,1222.0,5.9730945,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1433.0573,-1.539,204.0,23.2,378.0,1222.0,6.6805563,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1433.6863,-1.7457,204.0,23.2,378.0,1222.0,7.297957,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1370.24,-1.7457,204.0,23.2,378.0,1222.0,6.693801,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1384.757,-1.7457,204.0,23.2,378.0,1222.0,3.5237033,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1383.4265,-1.7457,204.0,23.2,378.0,1222.0,8.20911,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1279.7454,-1.7457,204.0,23.2,378.0,1222.0,12.078056,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
153.68,201.0,1406.0297,-1.539,204.0,23.2,458.0,1614.0,6.928047,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
